timestamp,x,y,raw_x,raw_y
1741945308403,601.6000,358.8000,479.0000,302.0000
1741945308436,578.4000,334.8000,571.0000,295.0000
1741945308465,534.2000,315.0000,451.0000,317.0000
1741945308503,528.6000,323.4000,597.0000,389.0000
1741945308531,549.4000,351.6000,649.0000,455.0000
1741945308570,587.4000,384.6000,669.0000,467.0000
1741945308598,604.8000,404.2000,658.0000,393.0000
1741945308637,648.8000,431.8000,671.0000,455.0000
1741945308667,636.6000,426.8000,536.0000,364.0000
1741945308702,636.2000,426.8000,647.0000,455.0000
1741945308733,614.4000,403.2000,560.0000,349.0000
1741945308778,587.4000,391.4000,523.0000,334.0000
1741945308811,565.0000,375.0000,559.0000,373.0000
1741945308839,570.6000,370.4000,564.0000,341.0000
1741945308866,553.2000,351.2000,560.0000,359.0000
1741945308895,540.0000,347.4000,494.0000,330.0000
1741945308929,532.6000,346.6000,486.0000,330.0000
1741945308970,556.8000,363.0000,680.0000,455.0000
1741945308997,561.6000,366.6000,588.0000,359.0000
1741945309036,558.4000,374.6000,544.0000,399.0000
1741945309068,552.8000,377.0000,466.0000,342.0000
1741945309096,565.2000,383.4000,548.0000,362.0000
1741945309124,522.0000,358.6000,464.0000,331.0000
1741945309147,517.8000,362.2000,567.0000,377.0000
1741945309183,525.8000,368.0000,584.0000,428.0000
1741945309214,575.4000,400.2000,714.0000,503.0000
1741945309246,593.8000,409.2000,640.0000,407.0000
1741945309283,627.4000,422.4000,632.0000,397.0000
1741945309320,656.8000,447.6000,714.0000,503.0000
1741945309352,685.6000,466.4000,728.0000,522.0000
1741945309384,687.8000,460.0000,725.0000,471.0000
1741945309412,696.4000,474.4000,683.0000,479.0000
1741945309439,712.2000,492.4000,711.0000,487.0000
1741945309480,703.4000,486.0000,670.0000,471.0000
1741945309507,706.6000,498.2000,744.0000,583.0000
1741945309535,708.8000,518.6000,736.0000,573.0000
1741945309562,717.6000,529.0000,727.0000,531.0000
1741945309590,706.8000,528.4000,657.0000,484.0000
1741945309634,707.8000,533.6000,675.0000,497.0000
1741945309658,693.0000,510.2000,670.0000,466.0000
1741945309687,669.2000,478.6000,617.0000,415.0000
1741945309717,662.6000,464.6000,694.0000,461.0000
1741945309755,651.6000,449.0000,602.0000,406.0000
1741945309779,672.0000,452.8000,777.0000,516.0000
1741945309816,678.2000,455.4000,701.0000,479.0000
1741945309846,682.0000,458.0000,636.0000,428.0000
1741945309886,679.0000,457.2000,679.0000,457.0000
1741945309921,699.0000,463.2000,702.0000,436.0000
1741945309949,688.0000,451.6000,722.0000,458.0000
1741945309976,675.0000,431.0000,636.0000,376.0000
1741945310008,688.0000,426.8000,701.0000,407.0000
1741945310051,692.8000,414.8000,703.0000,397.0000
1741945310080,684.2000,400.0000,659.0000,362.0000
1741945310114,677.4000,384.4000,688.0000,380.0000
1741945310154,685.0000,388.0000,674.0000,394.0000
1741945310185,689.6000,389.0000,724.0000,412.0000
1741945310218,685.4000,390.6000,682.0000,405.0000
1741945310247,686.0000,397.6000,662.0000,397.0000
1741945310285,679.0000,401.2000,653.0000,398.0000
1741945310315,671.2000,399.8000,635.0000,387.0000
1741945310350,655.0000,390.2000,643.0000,364.0000
1741945310386,655.6000,382.4000,685.0000,366.0000
1741945310414,667.2000,381.2000,720.0000,391.0000
1741945310450,684.2000,384.2000,738.0000,413.0000
1741945310480,701.6000,379.2000,722.0000,362.0000
1741945310517,720.6000,378.2000,738.0000,359.0000
1741945310547,723.4000,381.6000,699.0000,383.0000
1741945310583,705.0000,375.6000,628.0000,361.0000
1741945310614,688.2000,369.2000,654.0000,381.0000
1741945310652,680.4000,370.6000,683.0000,369.0000
1741945310685,668.2000,371.6000,677.0000,364.0000
1741945310713,669.2000,368.8000,704.0000,369.0000
1741945310741,685.0000,386.4000,707.0000,449.0000
1741945310783,696.2000,394.2000,710.0000,420.0000
1741945310811,709.2000,408.4000,748.0000,440.0000
1741945310851,709.6000,413.8000,679.0000,391.0000
1741945310879,706.2000,411.0000,687.0000,355.0000
1741945310917,709.0000,387.6000,721.0000,332.0000
1741945310954,696.2000,378.6000,646.0000,375.0000
1741945310984,681.2000,361.4000,673.0000,354.0000
1741945311018,669.2000,365.2000,619.0000,410.0000
1741945311050,660.2000,366.8000,642.0000,363.0000
1741945311078,662.2000,390.4000,731.0000,450.0000
1741945311107,685.2000,407.8000,761.0000,462.0000
1741945311151,711.8000,436.4000,806.0000,497.0000
1741945311186,732.0000,437.0000,720.0000,413.0000
1741945311213,737.0000,449.8000,667.0000,427.0000
1741945311240,714.4000,432.4000,618.0000,363.0000
1741945311262,684.2000,418.8000,610.0000,394.0000
1741945311301,655.4000,394.4000,662.0000,375.0000
1741945311333,649.4000,390.8000,690.0000,395.0000
1741945311359,669.6000,386.4000,768.0000,405.0000
1741945311387,690.8000,394.4000,724.0000,403.0000
1741945311414,689.8000,383.8000,605.0000,341.0000
1741945311441,700.0000,409.6000,713.0000,504.0000
1741945311483,689.4000,418.0000,637.0000,437.0000
1741945311517,654.2000,425.4000,592.0000,442.0000
1741945311546,626.0000,417.6000,583.0000,364.0000
1741945311572,616.4000,427.6000,557.0000,391.0000
1741945311598,589.8000,400.2000,580.0000,367.0000
1741945311629,583.4000,390.2000,605.0000,387.0000
1741945311667,581.8000,378.0000,584.0000,381.0000
1741945311703,580.6000,388.8000,577.0000,418.0000
1741945311730,591.0000,382.4000,609.0000,359.0000
1741945311769,585.6000,375.8000,553.0000,334.0000
1741945311803,606.2000,404.2000,708.0000,529.0000
1741945311834,617.0000,414.0000,638.0000,430.0000
1741945311868,623.6000,413.6000,610.0000,416.0000
1741945311902,624.2000,416.2000,612.0000,372.0000
1741945311936,636.6000,443.2000,615.0000,469.0000
1741945311966,604.0000,407.6000,545.0000,351.0000
1741945312003,577.4000,388.8000,505.0000,336.0000
1741945312036,565.8000,374.6000,552.0000,345.0000
1741945312065,556.4000,376.2000,565.0000,380.0000
1741945312102,553.6000,370.8000,601.0000,442.0000
1741945312131,554.2000,369.8000,548.0000,346.0000
1741945312167,559.8000,371.6000,533.0000,345.0000
1741945312204,556.6000,365.8000,536.0000,316.0000
1741945312229,565.2000,374.0000,608.0000,421.0000
1741945312265,556.8000,356.2000,559.0000,353.0000
1741945312297,564.4000,361.2000,586.0000,371.0000
1741945312333,569.0000,364.0000,556.0000,359.0000
1741945312364,560.4000,371.6000,493.0000,354.0000
1741945312400,534.0000,347.8000,476.0000,302.0000
1741945312431,535.8000,351.0000,568.0000,369.0000
1741945312466,519.4000,335.4000,504.0000,293.0000
1741945312498,530.6000,342.6000,612.0000,395.0000
1741945312539,552.2000,342.6000,601.0000,354.0000
1741945312569,567.2000,346.2000,551.0000,320.0000
1741945312601,574.4000,349.4000,604.0000,385.0000
1741945312636,583.6000,363.2000,550.0000,362.0000
1741945312665,560.4000,346.0000,496.0000,309.0000
1741945312700,554.0000,342.2000,569.0000,335.0000
1741945312727,556.4000,347.8000,563.0000,348.0000
1741945312757,560.0000,351.2000,622.0000,402.0000
1741945312786,572.6000,351.2000,613.0000,362.0000
1741945312814,611.8000,359.0000,692.0000,348.0000
1741945312852,613.4000,362.0000,577.0000,350.0000
1741945312888,636.6000,374.0000,679.0000,408.0000
1741945312917,638.4000,362.2000,631.0000,343.0000
1741945312954,675.4000,375.0000,798.0000,426.0000
1741945312984,694.8000,403.4000,789.0000,490.0000
1741945313021,739.8000,419.0000,802.0000,428.0000
1741945313049,752.2000,421.8000,741.0000,422.0000
1741945313077,779.8000,443.8000,769.0000,453.0000
1741945313105,750.6000,444.6000,652.0000,430.0000
1741945313133,723.4000,432.0000,653.0000,427.0000
1741945313161,695.6000,430.0000,663.0000,418.0000
1741945313188,704.4000,439.2000,785.0000,468.0000
1741945313218,702.0000,433.0000,757.0000,422.0000
1741945313254,733.6000,429.4000,810.0000,412.0000
1741945313279,778.6000,436.4000,878.0000,462.0000
1741945313316,817.4000,446.6000,857.0000,469.0000
1741945313352,849.2000,446.4000,944.0000,467.0000
1741945313381,892.6000,467.0000,974.0000,525.0000
1741945313419,906.0000,464.2000,877.0000,398.0000
1741945313452,896.2000,467.6000,829.0000,479.0000
1741945313482,894.0000,464.2000,846.0000,452.0000
1741945313510,871.2000,464.4000,830.0000,468.0000
1741945313539,855.2000,459.2000,894.0000,499.0000
1741945313568,870.0000,490.6000,951.0000,555.0000
1741945313597,878.8000,496.6000,873.0000,509.0000
1741945313620,856.4000,489.8000,734.0000,418.0000
1741945313647,865.0000,488.0000,873.0000,459.0000
1741945313675,873.2000,494.8000,935.0000,533.0000
1741945313697,848.6000,475.6000,828.0000,459.0000
1741945313734,844.2000,468.2000,851.0000,472.0000
1741945313767,878.6000,477.6000,906.0000,465.0000
1741945313800,879.0000,480.8000,875.0000,475.0000
1741945313829,880.0000,480.0000,940.0000,529.0000
1741945313884,913.4000,491.0000,995.0000,514.0000
1741945313918,940.8000,498.8000,988.0000,511.0000
1741945313949,958.0000,514.2000,992.0000,542.0000
1741945313983,993.0000,535.8000,1050.0000,583.0000
1741945314033,1023.4000,550.8000,1092.0000,604.0000
1741945314066,1023.4000,561.4000,995.0000,567.0000
1741945314101,1013.2000,557.0000,937.0000,489.0000
1741945314128,1010.6000,554.4000,979.0000,529.0000
1741945314168,966.8000,525.4000,831.0000,438.0000
1741945314196,945.4000,511.6000,985.0000,535.0000
1741945314231,954.0000,513.4000,1038.0000,576.0000
1741945314266,969.2000,531.8000,1013.0000,581.0000
1741945314298,950.0000,527.2000,883.0000,506.0000
1741945314337,946.8000,536.4000,815.0000,484.0000
1741945314365,937.6000,545.8000,939.0000,582.0000
1741945314403,885.6000,527.6000,778.0000,485.0000
1741945314431,846.8000,496.6000,819.0000,426.0000
1741945314467,811.2000,461.8000,705.0000,332.0000
1741945314498,827.0000,454.6000,894.0000,448.0000
1741945314532,807.4000,433.4000,841.0000,476.0000
1741945314563,818.0000,411.8000,831.0000,377.0000
1741945314599,824.2000,406.4000,850.0000,399.0000
1741945314646,825.6000,422.8000,712.0000,414.0000
1741945314689,800.8000,409.4000,770.0000,381.0000
1741945314728,782.2000,387.8000,748.0000,368.0000
1741945314771,744.6000,374.0000,643.0000,308.0000
1741945314799,714.6000,354.8000,700.0000,303.0000
1741945314831,711.6000,333.6000,697.0000,308.0000
1741945314858,702.6000,313.6000,725.0000,281.0000
1741945314882,707.0000,300.2000,770.0000,301.0000
1741945314916,730.8000,311.0000,762.0000,362.0000
1741945314950,747.4000,313.2000,783.0000,314.0000
1741945314977,742.4000,305.6000,672.0000,270.0000
1741945315004,760.0000,320.6000,813.0000,356.0000
1741945315032,774.2000,338.2000,841.0000,389.0000
1741945315069,794.8000,333.8000,865.0000,340.0000
1741945315098,814.2000,320.4000,880.0000,247.0000
1741945315133,829.6000,325.4000,749.0000,295.0000
1741945315171,832.6000,307.0000,828.0000,264.0000
1741945315196,829.8000,284.8000,827.0000,278.0000
1741945315233,806.2000,274.0000,747.0000,286.0000
1741945315270,791.6000,278.4000,807.0000,269.0000
1741945315298,805.6000,277.6000,819.0000,291.0000
1741945315336,800.4000,288.2000,802.0000,317.0000
1741945315364,782.0000,290.0000,735.0000,287.0000
1741945315398,809.4000,295.6000,884.0000,314.0000
1741945315433,819.4000,298.8000,857.0000,285.0000
1741945315468,815.2000,297.4000,798.0000,284.0000
1741945315496,810.6000,281.4000,779.0000,237.0000
1741945315537,833.8000,279.2000,851.0000,276.0000
1741945315564,806.0000,252.4000,745.0000,180.0000
1741945315599,784.2000,242.0000,748.0000,233.0000
1741945315626,766.8000,219.8000,711.0000,173.0000
1741945315654,775.6000,227.8000,823.0000,277.0000
1741945315681,787.2000,221.6000,909.0000,245.0000
1741945315717,827.8000,231.8000,948.0000,231.0000
1741945315748,842.6000,229.6000,822.0000,222.0000
1741945315776,868.6000,249.8000,841.0000,274.0000
1741945315818,889.2000,242.2000,926.0000,239.0000
1741945315847,867.8000,248.8000,802.0000,278.0000
1741945315883,830.6000,253.4000,762.0000,254.0000
1741945315918,820.8000,266.2000,773.0000,286.0000
1741945315949,798.8000,271.2000,731.0000,299.0000
1741945315976,751.0000,279.2000,687.0000,279.0000
1741945316005,752.6000,285.2000,810.0000,308.0000
1741945316032,764.6000,292.2000,822.0000,289.0000
1741945316060,787.8000,293.6000,889.0000,293.0000
1741945316088,808.0000,286.2000,832.0000,262.0000
1741945316114,845.0000,288.8000,872.0000,292.0000
1741945316141,879.6000,300.8000,983.0000,368.0000
1741945316179,900.2000,306.4000,925.0000,317.0000
1741945316216,911.6000,313.2000,946.0000,327.0000
1741945316252,944.2000,329.0000,995.0000,341.0000
1741945316284,958.4000,333.4000,943.0000,314.0000
1741945316317,935.6000,332.6000,869.0000,364.0000
1741945316353,932.6000,325.0000,910.0000,279.0000
1741945316381,905.0000,320.0000,808.0000,302.0000
1741945316419,860.0000,303.0000,770.0000,256.0000
1741945316447,822.6000,301.6000,756.0000,307.0000
1741945316484,802.2000,292.6000,767.0000,319.0000
1741945316519,761.0000,291.6000,704.0000,274.0000
1741945316552,731.0000,287.8000,658.0000,283.0000
1741945316582,743.0000,301.2000,830.0000,323.0000
1741945316615,741.2000,293.0000,747.0000,266.0000
1741945316649,729.4000,293.4000,708.0000,321.0000
1741945316681,696.0000,276.0000,537.0000,187.0000
1741945316714,678.0000,265.6000,568.0000,231.0000
1741945316741,606.8000,253.6000,474.0000,263.0000
1741945316778,596.6000,248.8000,696.0000,242.0000
1741945316816,581.8000,231.8000,634.0000,236.0000
1741945316845,606.6000,249.0000,661.0000,273.0000
1741945316882,592.0000,252.4000,495.0000,248.0000
1741945316918,623.6000,253.2000,632.0000,267.0000
1741945316950,602.6000,253.6000,591.0000,244.0000
1741945316984,598.6000,266.2000,614.0000,299.0000
1741945317017,603.4000,271.0000,685.0000,297.0000
1741945317046,616.6000,280.2000,561.0000,294.0000
1741945317082,623.0000,296.4000,664.0000,348.0000
1741945317121,630.2000,316.8000,627.0000,346.0000
1741945317148,613.2000,312.6000,529.0000,278.0000
1741945317176,583.6000,328.6000,537.0000,377.0000
1741945317205,532.2000,313.0000,304.0000,216.0000
1741945317232,491.0000,297.4000,458.0000,270.0000
1741945317267,457.4000,282.6000,459.0000,272.0000
1741945317296,449.8000,281.8000,491.0000,274.0000
1741945317332,450.8000,256.4000,542.0000,250.0000
1741945317371,508.0000,284.8000,590.0000,358.0000
1741945317397,518.0000,292.6000,508.0000,309.0000
1741945317424,520.0000,301.0000,469.0000,314.0000
1741945317453,533.8000,294.8000,560.0000,243.0000
1741945317480,523.0000,289.6000,488.0000,224.0000
1741945317516,519.8000,268.6000,574.0000,253.0000
1741945317542,530.0000,262.4000,559.0000,278.0000
1741945317569,560.6000,256.6000,622.0000,285.0000
1741945317595,575.6000,269.2000,635.0000,306.0000
1741945317620,584.6000,282.4000,533.0000,290.0000
1741945317647,573.8000,284.2000,520.0000,262.0000
1741945317681,564.2000,278.6000,511.0000,250.0000
1741945317704,530.0000,271.6000,451.0000,250.0000
1741945317732,471.2000,260.8000,341.0000,252.0000
1741945317768,448.8000,252.8000,421.0000,250.0000
1741945317799,445.6000,250.8000,504.0000,252.0000
1741945317833,447.6000,263.0000,521.0000,311.0000
1741945317864,414.2000,259.0000,284.0000,230.0000
1741945317899,423.2000,252.4000,386.0000,219.0000
1741945317937,455.0000,269.2000,580.0000,334.0000
1741945317966,454.4000,283.8000,501.0000,325.0000
1741945318001,465.2000,294.6000,575.0000,365.0000
1741945318030,476.6000,292.2000,341.0000,218.0000
1741945318068,495.4000,298.2000,480.0000,249.0000
1741945318098,477.2000,290.6000,489.0000,296.0000
1741945318136,464.4000,278.0000,437.0000,262.0000
1741945318164,450.4000,266.0000,505.0000,305.0000
1741945318199,492.6000,283.0000,552.0000,303.0000
1741945318232,498.8000,291.6000,511.0000,292.0000
1741945318268,490.6000,287.6000,448.0000,276.0000
1741945318298,495.8000,288.6000,463.0000,267.0000
1741945318332,505.6000,294.2000,554.0000,333.0000
1741945318365,502.6000,291.2000,537.0000,288.0000
1741945318398,514.2000,292.6000,569.0000,299.0000
1741945318431,526.0000,291.6000,507.0000,271.0000
1741945318466,544.6000,298.2000,556.0000,300.0000
1741945318496,518.8000,258.4000,425.0000,134.0000
1741945318535,492.4000,233.8000,405.0000,165.0000
1741945318568,463.2000,220.2000,423.0000,231.0000
1741945318598,447.0000,212.0000,426.0000,230.0000
1741945318630,413.6000,195.0000,389.0000,215.0000
1741945318665,405.8000,210.2000,386.0000,210.0000
1741945318698,415.8000,209.0000,455.0000,159.0000
1741945318734,438.4000,206.4000,536.0000,218.0000
1741945318770,427.4000,187.4000,371.0000,135.0000
1741945318800,433.8000,181.8000,421.0000,187.0000
1741945318838,420.2000,166.4000,318.0000,133.0000
1741945318867,397.4000,166.2000,341.0000,158.0000
1741945318905,351.6000,149.8000,307.0000,136.0000
1741945318934,343.0000,150.0000,328.0000,136.0000
1741945318969,322.6000,141.4000,319.0000,144.0000
1741945319001,323.4000,141.2000,322.0000,132.0000
1741945319027,325.6000,144.2000,352.0000,173.0000
1741945319054,344.2000,150.8000,400.0000,169.0000
1741945319080,351.6000,155.0000,365.0000,157.0000
1741945319107,359.0000,155.6000,356.0000,147.0000
1741945319149,370.2000,161.8000,378.0000,163.0000
1741945319187,386.0000,165.6000,431.0000,192.0000
1741945319219,402.2000,171.4000,481.0000,198.0000
1741945319254,427.0000,181.4000,489.0000,207.0000
1741945319283,434.2000,194.0000,392.0000,210.0000
1741945319320,437.6000,201.8000,395.0000,202.0000
1741945319351,456.0000,201.4000,523.0000,190.0000
1741945319387,448.4000,197.2000,443.0000,177.0000
1741945319418,441.6000,185.8000,455.0000,150.0000
1741945319451,458.4000,183.8000,476.0000,200.0000
1741945319479,489.4000,182.8000,550.0000,197.0000
1741945319518,499.4000,190.2000,573.0000,227.0000
1741945319543,501.6000,194.4000,454.0000,198.0000
1741945319572,494.6000,199.4000,420.0000,175.0000
1741945319600,486.4000,196.4000,435.0000,185.0000
1741945319633,461.4000,183.8000,425.0000,134.0000
1741945319665,434.6000,167.8000,439.0000,147.0000
1741945319699,420.2000,168.8000,382.0000,203.0000
1741945319732,394.8000,157.6000,293.0000,119.0000
1741945319766,355.0000,157.8000,236.0000,186.0000
1741945319801,351.4000,160.6000,407.0000,148.0000
1741945319832,302.0000,151.2000,192.0000,100.0000
1741945319866,289.6000,136.0000,320.0000,127.0000
1741945319903,281.8000,133.6000,254.0000,107.0000
1741945319931,342.0000,137.4000,537.0000,205.0000
1741945319969,344.2000,163.4000,418.0000,278.0000
1741945320003,381.4000,170.4000,378.0000,135.0000
1741945320034,397.6000,169.0000,401.0000,120.0000
1741945320070,436.2000,179.6000,447.0000,160.0000
1741945320101,421.8000,180.0000,465.0000,207.0000
1741945320134,412.8000,159.2000,373.0000,174.0000
1741945320167,434.4000,170.4000,486.0000,191.0000
1741945320202,420.6000,170.2000,332.0000,119.0000
1741945320233,418.6000,163.6000,437.0000,127.0000
1741945320267,406.6000,144.4000,405.0000,111.0000
1741945320300,415.0000,139.8000,415.0000,151.0000
1741945320333,409.8000,133.8000,460.0000,161.0000
1741945320367,427.2000,135.6000,419.0000,128.0000
1741945320400,450.4000,159.2000,553.0000,245.0000
1741945320433,469.8000,186.4000,502.0000,247.0000
1741945320467,481.0000,203.0000,471.0000,234.0000
1741945320502,475.6000,212.0000,433.0000,206.0000
1741945320536,490.6000,230.2000,494.0000,219.0000
1741945320569,481.0000,223.2000,505.0000,210.0000
1741945320600,489.4000,214.2000,544.0000,202.0000
1741945320626,489.0000,203.8000,469.0000,182.0000
1741945320654,502.0000,195.4000,498.0000,164.0000
1741945320683,513.8000,197.8000,553.0000,231.0000
1741945320716,517.6000,197.8000,524.0000,210.0000
1741945320750,512.4000,193.4000,518.0000,180.0000
1741945320784,536.4000,205.2000,589.0000,241.0000
1741945320817,554.6000,221.0000,589.0000,243.0000
1741945320849,551.8000,222.2000,539.0000,237.0000
1741945320881,568.8000,224.0000,609.0000,219.0000
1741945320913,552.6000,228.0000,437.0000,200.0000
1741945320951,531.8000,228.0000,485.0000,241.0000
1741945320987,528.2000,213.6000,571.0000,171.0000
1741945321021,570.2000,207.8000,749.0000,208.0000
1741945321048,603.4000,213.0000,775.0000,245.0000
1741945321085,672.4000,216.4000,782.0000,217.0000
1741945321117,707.6000,222.0000,661.0000,269.0000
1741945321153,699.6000,214.6000,531.0000,134.0000
1741945321180,690.4000,218.8000,703.0000,229.0000
1741945321218,654.8000,210.4000,597.0000,203.0000
1741945321254,622.8000,213.8000,622.0000,234.0000
1741945321283,610.0000,200.4000,597.0000,202.0000
1741945321320,593.4000,203.6000,448.0000,150.0000
1741945321350,506.4000,174.0000,268.0000,81.0000
1741945321387,504.0000,158.4000,585.0000,125.0000
1741945321418,474.4000,141.6000,474.0000,150.0000
1741945321453,448.6000,140.0000,468.0000,194.0000
1741945321483,476.4000,139.8000,587.0000,149.0000
1741945321520,569.2000,159.2000,732.0000,178.0000
1741945321548,546.0000,151.4000,469.0000,86.0000
1741945321575,598.6000,147.8000,737.0000,132.0000
1741945321602,633.6000,137.0000,643.0000,140.0000
1741945321636,647.0000,134.0000,654.0000,134.0000
1741945321667,652.2000,124.4000,758.0000,130.0000
1741945321699,718.8000,162.6000,802.0000,277.0000
1741945321733,745.8000,181.2000,872.0000,225.0000
1741945321770,769.0000,195.8000,759.0000,213.0000
1741945321798,824.8000,219.2000,933.0000,251.0000
1741945321837,833.4000,244.2000,801.0000,255.0000
1741945321865,817.8000,235.2000,724.0000,232.0000
1741945321893,784.0000,239.2000,703.0000,245.0000
1741945321921,773.8000,239.2000,708.0000,213.0000
1741945321948,726.2000,226.4000,695.0000,187.0000
1741945321976,732.6000,219.0000,833.0000,218.0000
1741945322004,738.6000,210.4000,754.0000,189.0000
1741945322032,735.8000,189.0000,689.0000,138.0000
1741945322059,739.6000,189.4000,727.0000,215.0000
1741945322087,722.4000,188.2000,609.0000,181.0000
1741945322117,703.4000,174.2000,738.0000,148.0000
1741945322152,686.2000,168.6000,668.0000,161.0000
1741945322180,679.2000,178.4000,654.0000,187.0000
1741945322217,641.0000,169.4000,536.0000,170.0000
1741945322254,677.6000,180.0000,792.0000,234.0000
1741945322280,684.6000,194.4000,773.0000,220.0000
1741945322319,702.6000,204.6000,758.0000,212.0000
1741945322346,693.0000,202.6000,606.0000,177.0000
1741945322384,728.6000,225.4000,714.0000,284.0000
1741945322419,699.6000,216.4000,647.0000,189.0000
1741945322447,688.4000,219.0000,717.0000,233.0000
1741945322484,657.6000,215.6000,604.0000,195.0000
1741945322520,664.2000,223.4000,639.0000,216.0000
1741945322550,626.8000,197.0000,527.0000,152.0000
1741945322589,620.4000,190.0000,615.0000,154.0000
1741945322615,624.4000,177.0000,737.0000,168.0000
1741945322651,619.2000,160.4000,578.0000,112.0000
1741945322686,617.4000,163.8000,630.0000,233.0000
1741945322717,615.4000,170.8000,517.0000,187.0000
1741945322754,616.2000,183.8000,619.0000,219.0000
1741945322784,599.4000,184.0000,653.0000,169.0000
1741945322820,616.2000,201.0000,662.0000,197.0000
1741945322846,617.8000,188.2000,638.0000,169.0000
1741945322885,638.4000,183.6000,620.0000,164.0000
1741945322920,664.6000,178.6000,750.0000,194.0000
1741945322950,688.6000,196.4000,773.0000,258.0000
1741945322980,702.0000,205.8000,729.0000,244.0000
1741945323007,710.8000,211.0000,682.0000,195.0000
1741945323051,716.8000,216.8000,650.0000,193.0000
1741945323081,682.4000,213.2000,578.0000,176.0000
1741945323117,650.4000,195.6000,613.0000,170.0000
1741945323146,660.6000,185.2000,780.0000,192.0000
1741945323174,666.0000,164.4000,709.0000,91.0000
1741945323213,678.2000,169.6000,711.0000,219.0000
1741945323240,679.2000,156.6000,583.0000,111.0000
1741945323264,681.8000,151.8000,626.0000,146.0000
1741945323300,675.8000,160.8000,750.0000,237.0000
1741945323333,694.4000,193.4000,802.0000,254.0000
1741945323360,685.6000,189.4000,667.0000,199.0000
1741945323389,732.0000,217.8000,815.0000,253.0000
1741945323416,726.2000,243.6000,597.0000,275.0000
1741945323451,712.8000,246.4000,683.0000,251.0000
1741945323484,691.0000,249.2000,693.0000,268.0000
1741945323519,741.8000,252.0000,921.0000,213.0000
1741945323550,715.6000,250.2000,684.0000,244.0000
1741945323586,765.2000,226.4000,845.0000,156.0000
1741945323617,784.0000,218.6000,777.0000,212.0000
1741945323651,783.2000,214.0000,689.0000,245.0000
1741945323682,742.6000,221.8000,718.0000,252.0000
1741945323719,753.4000,232.8000,738.0000,299.0000
1741945323753,730.8000,258.0000,732.0000,282.0000
1741945323785,709.4000,272.2000,670.0000,283.0000
1741945323816,706.0000,281.0000,672.0000,289.0000
1741945323852,713.2000,277.8000,754.0000,236.0000
1741945323883,714.8000,266.8000,746.0000,244.0000
1741945323918,732.4000,255.2000,820.0000,224.0000
1741945323950,764.4000,246.2000,830.0000,238.0000
1741945323980,778.8000,234.8000,744.0000,232.0000
1741945324017,782.6000,236.2000,773.0000,243.0000
1741945324046,800.4000,234.0000,835.0000,233.0000
1741945324083,779.6000,242.2000,716.0000,265.0000
1741945324119,756.8000,242.4000,716.0000,239.0000
1741945324150,749.2000,242.2000,706.0000,231.0000
1741945324185,736.8000,253.4000,711.0000,299.0000
1741945324217,718.4000,263.4000,743.0000,283.0000
1741945324249,720.4000,259.6000,726.0000,246.0000
1741945324283,718.6000,258.0000,707.0000,231.0000
1741945324316,711.2000,264.6000,669.0000,264.0000
1741945324350,710.2000,249.2000,706.0000,222.0000
1741945324384,709.2000,230.2000,738.0000,188.0000
1741945324418,721.8000,238.2000,789.0000,286.0000
1741945324451,742.0000,246.6000,808.0000,273.0000
1741945324483,763.6000,249.8000,777.0000,280.0000
1741945324523,772.6000,257.4000,751.0000,260.0000
1741945324551,788.0000,263.2000,815.0000,217.0000
1741945324584,788.2000,248.4000,790.0000,212.0000
1741945324615,780.0000,245.2000,767.0000,257.0000
1741945324650,773.0000,228.8000,742.0000,198.0000
1741945324683,766.0000,226.2000,716.0000,247.0000
1741945324716,748.2000,229.2000,726.0000,232.0000
1741945324749,734.0000,227.8000,719.0000,205.0000
1741945324777,722.2000,220.0000,708.0000,218.0000
1741945324805,714.4000,220.2000,703.0000,199.0000
1741945324840,714.4000,218.0000,716.0000,236.0000
1741945324872,721.6000,224.8000,762.0000,266.0000
1741945324905,722.8000,256.4000,725.0000,363.0000
1741945324932,739.4000,268.2000,791.0000,277.0000
1741945324966,743.2000,284.4000,722.0000,280.0000
1741945324997,745.4000,303.0000,727.0000,329.0000
1741945325020,734.2000,315.0000,706.0000,326.0000
1741945325049,714.8000,296.4000,628.0000,270.0000
1741945325082,678.2000,293.4000,608.0000,262.0000
1741945325118,613.6000,311.6000,399.0000,371.0000
1741945325150,540.2000,308.2000,360.0000,312.0000
1741945325186,470.4000,302.4000,357.0000,297.0000
1741945325216,423.6000,315.0000,394.0000,333.0000
1741945325252,378.4000,325.6000,382.0000,315.0000
1741945325282,366.4000,305.2000,339.0000,269.0000
1741945325315,374.2000,306.0000,399.0000,316.0000
1741945325350,371.8000,315.8000,345.0000,346.0000
1741945325383,364.0000,310.4000,355.0000,306.0000
1741945325421,417.2000,309.0000,648.0000,308.0000
1741945325449,441.6000,309.2000,461.0000,270.0000
1741945325486,498.2000,319.6000,682.0000,368.0000
1741945325517,549.4000,305.0000,601.0000,273.0000
1741945325558,612.8000,317.0000,672.0000,366.0000
1741945325587,602.2000,305.6000,595.0000,251.0000
1741945325619,646.6000,293.2000,683.0000,208.0000
1741945325650,638.4000,269.6000,641.0000,250.0000
1741945325684,657.2000,275.8000,695.0000,304.0000
1741945325716,643.2000,251.4000,602.0000,244.0000
1741945325753,661.8000,249.4000,688.0000,241.0000
1741945325784,651.4000,258.6000,631.0000,254.0000
